0,1,2,3,4,5,6,7,8
,,,,0.393,0.224,0.3345,9.0,3.0
,,,,0.7285,0.264,0.431,11.0,3.0
,,,,0.4565,0.228,0.266,10.0,1.0
,,,,0.4835,0.2515,0.28,10.0,3.0
,,,,0.6025,0.2915,0.3085,12.0,3.0
,,,,0.449,0.2345,0.2945,9.0,1.0
,,,,0.3835,0.223,0.379,10.0,3.0
,,,,0.436,0.19,0.26,9.0,2.0
,,,,0.5225,0.2405,0.31,9.0,1.0
,,,,0.5735,0.2855,0.355,7.0,3.0
,,,,0.473,0.2395,0.28,10.0,1.0
,,,,0.6035,0.261,0.311,9.0,1.0
,,,,0.4935,0.256,0.315,12.0,2.0
,,,,0.6685,0.2605,0.335,12.0,3.0
,,,,0.535,0.241,0.395,13.0,1.0
,,,,0.4995,0.2435,0.357,11.0,3.0
,,,,0.446,0.246,0.305,11.0,2.0
,,,,0.582,0.2695,0.313,12.0,3.0
,,,,0.3595,0.16,0.295,9.0,2.0
,,,,0.358,0.2265,0.2965,10.0,2.0
,,,,0.6285,0.2575,0.309,12.0,1.0
,,,,0.464,0.2225,0.3,9.0,3.0
,,,,0.4895,0.2615,0.3325,11.0,1.0
,,,,0.5005,0.2355,0.3105,10.0,1.0
,,,,0.4645,0.22,0.354,9.0,1.0
,,,,0.643,0.2055,0.3145,12.0,2.0
,,,,0.6765,0.2615,0.3705,10.0,3.0
,,,,0.438,0.2865,0.278,9.0,2.0
,,,,0.4615,0.266,0.3,9.0,1.0
,,,,0.514,0.2325,0.3995,8.0,3.0
,,,,0.5255,0.273,0.339,11.0,1.0
,,,,0.6565,0.2315,0.3035,10.0,1.0
,,,,0.605,0.271,0.328,11.0,1.0
,,,,0.715,0.3445,0.3615,13.0,2.0
,,,,0.611,0.309,0.418,12.0,1.0
,,,,0.5805,0.313,0.305,10.0,3.0
,,,,0.5385,0.2665,0.38,9.0,3.0
,,,,0.5215,0.2695,0.36,10.0,3.0
,,,,0.5475,0.2925,0.3685,10.0,1.0
,,,,0.763,0.4205,0.4435,11.0,1.0
,,,,0.519,0.2615,0.335,10.0,1.0
,,,,0.5645,0.288,0.386,12.0,1.0
,,,,0.741,0.3715,0.3845,14.0,1.0
,,,,0.605,0.345,0.48,9.0,1.0
,,,,0.5885,0.2215,0.3745,10.0,1.0
,,,,0.6665,0.309,0.317,9.0,1.0
,,,,0.5815,0.276,0.315,9.0,3.0
,,,,0.554,0.308,0.415,10.0,1.0
,,,,0.573,0.362,0.36,10.0,3.0
,,,,0.5695,0.2735,0.33,9.0,1.0
,,,,0.6925,0.2905,0.35,12.0,3.0
,,,,0.615,0.3195,0.335,9.0,3.0
,,,,0.59,0.23,0.391,11.0,1.0
,,,,0.665,0.337,0.378,11.0,1.0
,,,,0.6385,0.2905,0.3665,9.0,1.0
,,,,0.586,0.281,0.365,10.0,1.0
,,,,0.4795,0.223,0.305,9.0,3.0
,,,,0.5935,0.2745,0.425,12.0,3.0
,,,,0.688,0.3805,0.363,11.0,3.0
,,,,0.667,0.269,0.341,9.0,1.0
,,,,0.711,0.3125,0.415,12.0,3.0
,,,,0.6505,0.3295,0.495,10.0,1.0
,,,,0.7685,0.3545,0.3925,14.0,1.0
,,,,0.6635,0.3845,0.353,11.0,1.0
,,,,0.6145,0.253,0.3665,11.0,1.0
,,,,0.631,0.2925,0.32,11.0,3.0
,,,,0.606,0.32,0.395,12.0,1.0
,,,,0.6075,0.314,0.315,9.0,1.0
,,,,0.6255,0.311,0.308,12.0,1.0
,,,,0.711,0.2865,0.3,11.0,1.0
,,,,0.5235,0.3095,0.4275,13.0,3.0
,,,,0.858,0.339,0.354,10.0,3.0
,,,,0.74,0.3305,0.465,11.0,3.0
,,,,0.572,0.2755,0.3545,13.0,1.0
,,,,0.6045,0.3175,0.3965,10.0,3.0
,,,,0.592,0.391,0.4125,10.0,1.0
,,,,0.714,0.339,0.4705,11.0,3.0
,,,,0.7185,0.293,0.32,11.0,1.0
,,,,0.7775,0.375,0.438,11.0,3.0
,,,,0.687,0.3675,0.46,12.0,3.0
,,,,0.8445,0.3935,0.54,10.0,1.0
,,,,0.6805,0.48,0.512,15.0,3.0
,,,,0.6435,0.4565,0.265,11.0,3.0
,,,,0.9895,0.4475,0.502,11.0,1.0
,,,,0.9925,0.4925,0.48,12.0,3.0
,,,,0.802,0.287,0.435,10.0,3.0
,,,,0.9215,0.454,0.566,11.0,1.0
,,,,0.919,0.366,0.485,10.0,1.0
,,,,1.1455,0.4425,0.511,13.0,1.0
,,,,0.631,0.3215,0.435,7.0,3.0
,,,,1.03,0.487,0.503,14.0,3.0
,,,,0.799,0.5195,0.5655,11.0,3.0
,,,,0.7275,0.403,0.557,11.0,1.0
,,,,0.9655,0.5185,0.482,12.0,3.0
,,,,0.7735,0.4825,0.575,11.0,3.0
,,,,1.083,0.421,0.63,12.0,1.0
,,,,1.1155,0.6415,0.642,12.0,1.0
,,,,1.3485,0.76,0.578,12.0,1.0
,,,,0.096,0.057,0.0705,5.0,2.0
,,,,0.166,0.091,0.1125,6.0,2.0
,,,,0.272,0.131,0.1675,7.0,3.0
,,,,0.3035,0.0955,0.143,7.0,1.0
,,,,0.259,0.139,0.1645,8.0,2.0
,,,,0.199,0.09,0.117,7.0,1.0
,,,,0.229,0.0865,0.1,6.0,2.0
,,,,0.4005,0.1715,0.211,8.0,2.0
,,,,0.207,0.0855,0.1215,8.0,2.0
,,,,0.362,0.1535,0.209,10.0,2.0
,,,,0.295,0.1395,0.12,7.0,1.0
,,,,0.195,0.123,0.182,8.0,2.0
,,,,0.419,0.2455,0.2365,9.0,1.0
,,,,0.3085,0.185,0.319,9.0,2.0
,,,,0.3485,0.215,0.2825,8.0,3.0
,,,,0.494,0.223,0.296,9.0,1.0
,,,,0.4185,0.198,0.273,9.0,1.0
,,,,0.472,0.2495,0.252,8.0,1.0
,,,,0.438,0.2225,0.276,10.0,1.0
,,,,0.303,0.155,0.159,7.0,1.0
,,,,0.3495,0.1715,0.2105,8.0,1.0
,,,,0.3765,0.1815,0.1795,8.0,3.0
,,,,0.4955,0.2295,0.304,8.0,2.0
,,,,0.4235,0.2195,0.228,8.0,2.0
,,,,0.567,0.318,0.403,10.0,3.0
,,,,0.5425,0.2445,0.2845,9.0,3.0
,,,,0.543,0.294,0.3345,10.0,3.0
,,,,0.6325,0.311,0.344,10.0,1.0
,,,,0.4805,0.2145,0.29,9.0,1.0
,,,,0.5075,0.2245,0.2485,10.0,1.0
,,,,0.403,0.1715,0.213,10.0,2.0
,,,,0.6535,0.324,0.4155,10.0,3.0
,,,,0.3945,0.2685,0.258,10.0,1.0
,,,,0.3975,0.2035,0.253,8.0,2.0
,,,,0.6195,0.284,0.3285,11.0,1.0
,,,,0.4975,0.2205,0.251,9.0,1.0
,,,,0.5575,0.3055,0.343,9.0,1.0
,,,,0.575,0.232,0.297,10.0,1.0
,,,,0.5195,0.2575,0.3005,11.0,3.0
,,,,0.5045,0.238,0.315,10.0,3.0
,,,,0.511,0.2715,0.2565,10.0,1.0
,,,,0.5815,0.286,0.3185,9.0,1.0
,,,,0.5275,0.2535,0.344,11.0,1.0
,,,,0.445,0.3115,0.3475,11.0,1.0
,,,,0.533,0.307,0.291,10.0,3.0
,,,,0.4895,0.2295,0.31,8.0,3.0
,,,,0.672,0.326,0.315,9.0,1.0
,,,,0.777,0.3685,0.3965,11.0,1.0
,,,,0.5715,0.2785,0.3075,10.0,1.0
,,,,0.713,0.314,0.466,9.0,3.0
,,,,0.6325,0.333,0.378,10.0,1.0
,,,,0.5595,0.293,0.4375,11.0,3.0
,,,,0.6775,0.33,0.389,10.0,3.0
,,,,0.7175,0.3775,0.4215,9.0,3.0
,,,,0.805,0.4015,0.3965,10.0,3.0
,,,,0.7625,0.436,0.455,11.0,1.0
,,,,0.6075,0.3675,0.4645,13.0,3.0
,,,,1.0715,0.4265,0.5015,9.0,3.0
,,,,0.691,0.375,0.4425,11.0,1.0
,,,,0.9285,0.409,0.643,11.0,1.0
,,,,0.0105,0.0055,0.009,5.0,2.0
,,,,0.0235,0.013,0.018,4.0,2.0
,,,,0.0565,0.0275,0.036,7.0,2.0
,,,,0.0815,0.0335,0.06,6.0,2.0
,,,,0.09,0.042,0.06,7.0,2.0
,,,,0.0815,0.0325,0.065,6.0,2.0
,,,,0.098,0.0375,0.075,7.0,2.0
,,,,0.095,0.0445,0.07,6.0,2.0
,,,,0.1185,0.0525,0.081,8.0,2.0
,,,,0.103,0.067,0.11,6.0,2.0
,,,,0.114,0.0345,0.11,7.0,2.0
,,,,0.1405,0.064,0.105,7.0,2.0
,,,,0.1245,0.0615,0.085,6.0,2.0
,,,,0.114,0.0565,0.0975,6.0,2.0
,,,,0.1125,0.0625,0.115,8.0,2.0
,,,,0.1675,0.0625,0.1135,11.0,2.0
,,,,0.1395,0.0665,0.12,8.0,2.0
,,,,0.135,0.0785,0.098,7.0,2.0
,,,,0.1515,0.0945,0.11,7.0,2.0
,,,,0.156,0.0555,0.105,8.0,2.0
,,,,0.13,0.056,0.1185,7.0,2.0
,,,,0.1525,0.067,0.1185,8.0,2.0
,,,,0.1635,0.096,0.166,7.0,2.0
,,,,0.196,0.099,0.135,8.0,2.0
,,,,0.203,0.08,0.1465,9.0,2.0
,,,,0.2505,0.178,0.154,7.0,2.0
,,,,0.2465,0.1025,0.147,8.0,2.0
,,,,0.1885,0.0965,0.15,9.0,2.0
,,,,0.2065,0.1165,0.165,8.0,2.0
,,,,0.205,0.148,0.1505,8.0,2.0
,,,,0.181,0.0975,0.191,8.0,2.0
,,,,0.28,0.106,0.15,9.0,2.0
,,,,0.2245,0.1175,0.225,11.0,2.0
,,,,0.334,0.1425,0.207,8.0,2.0
,,,,0.347,0.1105,0.195,10.0,3.0
,,,,0.285,0.152,0.245,10.0,2.0
,,,,0.2555,0.1335,0.235,10.0,2.0
,,,,0.253,0.16,0.14,8.0,1.0
,,,,0.2165,0.0915,0.184,8.0,2.0
,,,,0.308,0.1335,0.168,9.0,2.0
,,,,0.2445,0.146,0.165,9.0,2.0
,,,,0.3285,0.17,0.1425,7.0,2.0
,,,,0.2555,0.156,0.143,10.0,2.0
,,,,0.2805,0.12,0.1695,9.0,2.0
,,,,0.3045,0.1535,0.21,8.0,2.0
,,,,0.248,0.159,0.175,9.0,2.0
,,,,0.298,0.0965,0.23,8.0,2.0
,,,,0.321,0.1275,0.24,9.0,2.0
,,,,0.247,0.115,0.183,9.0,2.0
,,,,0.2715,0.148,0.1875,9.0,2.0
,,,,0.53,0.1765,0.244,9.0,2.0
,,,,0.3675,0.2005,0.295,9.0,3.0
,,,,0.2705,0.155,0.192,9.0,2.0
,,,,0.2525,0.158,0.19,8.0,2.0
,,,,0.305,0.231,0.244,10.0,2.0
,,,,0.2615,0.1405,0.25,9.0,2.0
,,,,0.295,0.1905,0.238,10.0,2.0
,,,,0.3375,0.1405,0.23,6.0,2.0
,,,,0.341,0.1645,0.214,8.0,1.0
,,,,0.2345,0.1465,0.194,8.0,1.0
,,,,0.332,0.1585,0.18,7.0,1.0
,,,,0.304,0.1755,0.22,9.0,2.0
,,,,0.382,0.171,0.235,9.0,1.0
,,,,0.3455,0.179,0.279,9.0,2.0
,,,,0.3135,0.1785,0.23,11.0,3.0
,,,,0.302,0.1545,0.185,7.0,1.0
,,,,0.421,0.183,0.26,11.0,1.0
,,,,0.3975,0.158,0.255,9.0,2.0
,,,,0.415,0.195,0.246,9.0,1.0
,,,,0.3755,0.215,0.25,10.0,2.0
,,,,0.454,0.205,0.265,11.0,1.0
,,,,0.3585,0.174,0.277,11.0,1.0
,,,,0.3805,0.2285,0.283,9.0,1.0
,,,,0.4275,0.1955,0.238,13.0,1.0
,,,,0.382,0.1525,0.234,9.0,3.0
,,,,0.318,0.193,0.2265,9.0,1.0
,,,,0.495,0.2145,0.235,9.0,1.0
,,,,0.432,0.2225,0.239,10.0,1.0
,,,,0.4685,0.2085,0.295,11.0,1.0
,,,,0.3795,0.1615,0.27,10.0,1.0
,,,,0.4735,0.202,0.35,9.0,3.0
,,,,0.45,0.162,0.225,10.0,2.0
,,,,0.3375,0.2115,0.239,11.0,2.0
,,,,0.3485,0.1925,0.22,9.0,3.0
,,,,0.3665,0.173,0.269,9.0,1.0
,,,,0.4035,0.173,0.225,9.0,3.0
,,,,0.37,0.185,0.3005,10.0,3.0
,,,,0.518,0.2185,0.2795,10.0,1.0
,,,,0.3525,0.1645,0.242,10.0,2.0
,,,,0.3365,0.2005,0.2485,9.0,1.0
,,,,0.4315,0.201,0.223,10.0,1.0
,,,,0.4655,0.1955,0.264,11.0,3.0
,,,,0.456,0.337,0.329,11.0,1.0
,,,,0.386,0.2195,0.3105,10.0,1.0
,,,,0.466,0.2885,0.298,11.0,3.0
,,,,0.482,0.1935,0.352,10.0,2.0
,,,,0.334,0.1985,0.3,9.0,3.0
,,,,0.479,0.2565,0.321,10.0,1.0
,,,,0.4375,0.2615,0.27,8.0,1.0
,,,,0.478,0.2945,0.2985,10.0,3.0
,,,,0.4255,0.1975,0.265,8.0,3.0
,,,,0.566,0.2785,0.294,11.0,3.0
,,,,0.4435,0.2825,0.285,11.0,1.0
,,,,0.4975,0.283,0.2685,9.0,1.0
,,,,0.5815,0.3195,0.3225,12.0,3.0
,,,,0.564,0.227,0.3885,10.0,1.0
,,,,0.44,0.2525,0.285,11.0,1.0
,,,,0.4605,0.302,0.355,9.0,1.0
,,,,0.372,0.213,0.34,11.0,3.0
,,,,0.579,0.346,0.5195,15.0,1.0
,,,,0.587,0.4405,0.325,9.0,1.0
,,,,0.425,0.2315,0.335,12.0,1.0
,,,,0.487,0.212,0.3215,11.0,1.0
,,,,0.5725,0.3005,0.361,9.0,1.0
,,,,0.52,0.2405,0.3535,10.0,1.0
,,,,0.46,0.2965,0.304,11.0,3.0
,,,,0.4845,0.351,0.375,11.0,3.0
,,,,0.475,0.2,0.265,11.0,3.0
,,,,0.63,0.246,0.289,9.0,1.0
,,,,0.5635,0.3065,0.3395,11.0,3.0
,,,,0.5065,0.296,0.412,11.0,3.0
,,,,0.594,0.314,0.345,11.0,3.0
,,,,0.5435,0.246,0.335,12.0,1.0
,,,,0.6535,0.213,0.365,12.0,1.0
,,,,0.5055,0.2975,0.3535,10.0,1.0
,,,,0.4765,0.3,0.35,11.0,1.0
,,,,0.508,0.24,0.34,10.0,3.0
,,,,0.4945,0.2555,0.41,10.0,3.0
,,,,0.488,0.2505,0.2925,10.0,2.0
,,,,0.477,0.269,0.34,9.0,1.0
,,,,0.6735,0.3465,0.3255,11.0,3.0
,,,,0.7815,0.322,0.4675,12.0,3.0
,,,,0.6525,0.2375,0.3385,11.0,1.0
,,,,0.616,0.3655,0.474,16.0,3.0
,,,,0.5495,0.296,0.3305,10.0,2.0
,,,,0.483,0.278,0.3645,13.0,3.0
,,,,0.531,0.384,0.3985,10.0,3.0
,,,,0.6195,0.2485,0.497,11.0,3.0
,,,,0.5855,0.2605,0.394,10.0,3.0
,,,,0.53,0.223,0.348,9.0,1.0
,,,,0.5925,0.2775,0.49,10.0,3.0
,,,,0.5055,0.303,0.37,11.0,1.0
,,,,0.4625,0.2955,0.3595,10.0,3.0
,,,,0.5115,0.2675,0.436,12.0,1.0
,,,,0.6715,0.29,0.4,12.0,1.0
,,,,0.643,0.2465,0.416,12.0,3.0
,,,,0.556,0.2845,0.4115,11.0,1.0
,,,,0.6295,0.3025,0.4245,11.0,3.0
,,,,0.7165,0.354,0.4715,12.0,1.0
,,,,0.671,0.379,0.384,10.0,1.0
,,,,0.6615,0.2145,0.4075,10.0,1.0
,,,,0.6655,0.402,0.5,11.0,1.0
,,,,0.6645,0.3835,0.4505,13.0,1.0
,,,,0.605,0.447,0.538,13.0,3.0
,,,,0.6565,0.2985,0.375,12.0,1.0
,,,,0.675,0.347,0.535,13.0,1.0
,,,,0.929,0.3835,0.4395,10.0,3.0
,,,,0.732,0.3605,0.501,12.0,3.0
,,,,1.0815,0.4305,0.503,11.0,1.0
,,,,0.744,0.315,0.488,11.0,3.0
,,,,0.83,0.366,0.44,11.0,3.0
,,,,0.801,0.4915,0.646,13.0,1.0
,,,,0.0125,0.0065,0.008,4.0,2.0
,,,,0.0075,0.005,0.006,4.0,2.0
,,,,0.017,0.012,0.015,5.0,2.0
,,,,0.053,0.0265,0.03,6.0,2.0
,,,,0.036,0.0185,0.03,7.0,2.0
,,,,0.031,0.023,0.03,6.0,2.0
,,,,0.048,0.0205,0.03,5.0,2.0
,,,,0.056,0.0235,0.03,6.0,2.0
,,,,0.0375,0.022,0.03,6.0,2.0
,,,,0.0585,0.0255,0.041,6.0,2.0
,,,,0.0875,0.0355,0.04,7.0,2.0
,,,,0.0695,0.044,0.0495,6.0,2.0
,,,,0.0725,0.0465,0.0495,7.0,2.0
,,,,0.0715,0.0335,0.046,6.0,2.0
,,,,0.1425,0.0525,0.0735,9.0,2.0
,,,,0.1065,0.038,0.062,6.0,2.0
,,,,0.0905,0.034,0.053,7.0,2.0
,,,,0.105,0.047,0.065,6.0,2.0
,,,,0.109,0.05,0.0605,7.0,2.0
,,,,0.158,0.068,0.078,7.0,2.0
,,,,0.128,0.063,0.0805,7.0,2.0
,,,,0.1385,0.0795,0.0925,8.0,2.0
,,,,0.1865,0.0675,0.0985,7.0,2.0
,,,,0.1675,0.102,0.105,8.0,2.0
,,,,0.159,0.084,0.095,7.0,2.0
,,,,0.2575,0.082,0.129,8.0,1.0
,,,,0.2125,0.099,0.1375,7.0,2.0
,,,,0.2395,0.1525,0.145,10.0,1.0
,,,,0.167,0.0865,0.145,10.0,2.0
,,,,0.268,0.1095,0.1365,8.0,2.0
,,,,0.3315,0.1385,0.167,9.0,1.0
,,,,0.288,0.1315,0.185,12.0,1.0
,,,,0.21,0.1035,0.1535,10.0,1.0
,,,,0.2875,0.154,0.2035,9.0,2.0
,,,,0.288,0.145,0.168,9.0,1.0
,,,,0.3435,0.1495,0.1765,9.0,1.0
,,,,0.325,0.1855,0.196,9.0,3.0
,,,,0.2635,0.1565,0.185,9.0,3.0
,,,,0.356,0.1905,0.2385,11.0,1.0
,,,,0.381,0.2435,0.2675,10.0,3.0
,,,,0.342,0.184,0.253,9.0,3.0
,,,,0.4345,0.212,0.2475,9.0,1.0
,,,,0.3875,0.156,0.245,10.0,3.0
,,,,0.513,0.2705,0.2625,9.0,1.0
,,,,0.5165,0.273,0.275,10.0,1.0
,,,,0.37,0.177,0.2425,10.0,3.0
,,,,0.4295,0.2085,0.295,12.0,1.0
,,,,0.465,0.228,0.341,10.0,1.0
,,,,0.5255,0.252,0.3925,14.0,3.0
,,,,0.7345,0.353,0.386,9.0,1.0
,,,,0.04,0.0185,0.025,5.0,2.0
,,,,0.0475,0.0225,0.0285,5.0,2.0
,,,,0.072,0.022,0.033,5.0,2.0
,,,,0.051,0.0225,0.027,6.0,2.0
,,,,0.072,0.033,0.057,8.0,2.0
,,,,0.0565,0.0305,0.054,8.0,2.0
,,,,0.1305,0.061,0.0725,8.0,2.0
,,,,0.14,0.062,0.082,7.0,2.0
,,,,0.173,0.0705,0.105,7.0,3.0
,,,,0.138,0.06,0.087,8.0,2.0
,,,,0.165,0.076,0.0805,7.0,2.0
,,,,0.1895,0.065,0.087,6.0,2.0
,,,,0.162,0.091,0.11,9.0,2.0
,,,,0.152,0.0825,0.12,8.0,2.0
,,,,0.2075,0.1045,0.135,8.0,1.0
,,,,0.332,0.116,0.1335,8.0,3.0
,,,,0.2435,0.1175,0.132,8.0,1.0
,,,,0.235,0.0885,0.116,7.0,1.0
,,,,0.2665,0.085,0.121,7.0,1.0
,,,,0.2005,0.074,0.1275,9.0,2.0
,,,,0.3165,0.1315,0.1955,7.0,3.0
,,,,0.2735,0.0995,0.158,8.0,2.0
,,,,0.25,0.1345,0.1635,8.0,1.0
,,,,0.271,0.1035,0.139,8.0,2.0
,,,,0.361,0.1575,0.2385,9.0,1.0
,,,,0.277,0.143,0.1785,8.0,3.0
,,,,0.3135,0.149,0.1515,7.0,1.0
,,,,0.246,0.1005,0.1455,8.0,1.0
,,,,0.355,0.1895,0.1795,8.0,1.0
,,,,0.3125,0.1565,0.2035,8.0,3.0
,,,,0.3265,0.116,0.2365,10.0,3.0
,,,,0.368,0.1675,0.1845,9.0,3.0
,,,,0.3945,0.1855,0.231,9.0,3.0
,,,,0.4455,0.2115,0.213,9.0,1.0
,,,,0.2925,0.137,0.209,11.0,2.0
,,,,0.393,0.1735,0.238,9.0,3.0
,,,,0.418,0.1475,0.2605,8.0,1.0
,,,,0.3485,0.207,0.192,7.0,3.0
,,,,0.4145,0.2115,0.356,11.0,3.0
,,,,0.4335,0.1765,0.262,9.0,1.0
,,,,0.492,0.2595,0.3375,10.0,3.0
,,,,0.438,0.2,0.22,8.0,3.0
,,,,0.5575,0.2675,0.372,8.0,1.0
,,,,0.493,0.244,0.2725,9.0,3.0
,,,,0.603,0.2225,0.339,9.0,1.0
,,,,0.6165,0.2355,0.32,8.0,1.0
,,,,0.818,0.3395,0.4275,10.0,3.0
,,,,0.813,0.387,0.49,11.0,1.0
,,,,0.73,0.3975,0.462,12.0,3.0
,,,,0.747,0.3725,0.488,10.0,3.0
,,,,0.6835,0.2815,0.28,10.0,3.0
,,,,0.9155,0.448,0.479,11.0,1.0
,,,,0.8565,0.4825,0.602,12.0,3.0
,,,,0.6555,0.1965,0.4935,10.0,3.0
,,,,0.735,0.4755,0.6585,17.0,1.0
,,,,0.3045,0.1555,0.175,8.0,3.0
,,,,0.2995,0.1355,0.245,10.0,1.0
,,,,0.243,0.1075,0.21,11.0,3.0
,,,,0.114,0.0575,0.095,7.0,2.0
,,,,0.1545,0.0685,0.095,7.0,1.0
0.5,0.39,0.145,0.651,,,,,
0.425,0.33,0.08,0.361,,,,,
0.47,0.35,0.1,0.4775,,,,,
0.4,0.31,0.115,0.3465,,,,,
0.37,0.29,0.1,0.25,,,,,
0.5,0.38,0.155,0.66,,,,,
0.41,0.31,0.11,0.315,,,,,
0.375,0.29,0.1,0.276,,,,,
0.49,0.385,0.125,0.5395,,,,,
0.585,0.48,0.185,1.04,,,,,
0.595,0.455,0.155,1.041,,,,,
0.675,0.55,0.18,1.6885,,,,,
0.665,0.535,0.225,2.1835,,,,,
0.62,0.49,0.17,1.2105,,,,,
0.325,0.25,0.055,0.166,,,,,
0.455,0.355,0.08,0.452,,,,,
0.525,0.405,0.13,0.7185,,,,,
0.385,0.29,0.09,0.232,,,,,
0.13,0.095,0.035,0.0105,,,,,
0.18,0.13,0.045,0.0275,,,,,
0.31,0.225,0.05,0.1445,,,,,
0.375,0.29,0.08,0.282,,,,,
0.48,0.38,0.12,0.608,,,,,
0.455,0.37,0.125,0.433,,,,,
0.425,0.325,0.1,0.3295,,,,,
0.475,0.36,0.11,0.4555,,,,,
0.435,0.35,0.12,0.4585,,,,,
0.29,0.21,0.075,0.275,,,,,
0.385,0.295,0.095,0.335,,,,,
0.47,0.375,0.115,0.4265,,,,,
0.5,0.4,0.125,0.5765,,,,,
0.4,0.31,0.1,0.127,,,,,
0.62,0.51,0.175,1.1505,,,,,
0.595,0.47,0.15,0.8915,,,,,
0.585,0.455,0.14,0.97,,,,,
0.32,0.24,0.08,0.18,,,,,
0.52,0.41,0.125,0.6985,,,,,
0.44,0.35,0.11,0.4585,,,,,
0.44,0.33,0.115,0.4005,,,,,
0.565,0.425,0.1,0.7145,,,,,
0.56,0.425,0.125,0.932,,,,,
0.59,0.455,0.175,0.966,,,,,
0.57,0.465,0.18,0.9995,,,,,
0.68,0.53,0.205,1.496,,,,,
0.45,0.36,0.125,0.5065,,,,,
0.32,0.24,0.075,0.1735,,,,,
0.46,0.35,0.11,0.3945,,,,,
0.47,0.37,0.105,0.4665,,,,,
0.455,0.35,0.105,0.401,,,,,
0.415,0.325,0.115,0.3455,,,,,
0.465,0.35,0.12,0.5205,,,,,
0.46,0.375,0.135,0.4935,,,,,
0.415,0.31,0.09,0.3245,,,,,
0.27,0.195,0.07,0.106,,,,,
0.445,0.355,0.11,0.4415,,,,,
0.745,0.585,0.19,1.966,,,,,
0.4,0.3,0.115,0.3025,,,,,
0.28,0.2,0.075,0.1225,,,,,
0.55,0.44,0.135,0.879,,,,,
0.58,0.46,0.165,1.2275,,,,,
0.61,0.5,0.165,1.2715,,,,,
0.62,0.495,0.175,1.806,,,,,
0.56,0.42,0.195,0.8085,,,,,
0.64,0.51,0.2,1.3905,,,,,
0.69,0.55,0.2,1.8465,,,,,
0.715,0.565,0.24,2.1995,,,,,
0.71,0.565,0.195,1.817,,,,,
0.55,0.47,0.15,0.897,,,,,
0.375,0.305,0.09,0.3245,,,,,
0.61,0.45,0.16,1.136,,,,,
0.38,0.28,0.085,0.2735,,,,,
0.37,0.275,0.085,0.2405,,,,,
0.335,0.235,0.085,0.1545,,,,,
0.165,0.115,0.015,0.0145,,,,,
0.285,0.21,0.075,0.1185,,,,,
0.19,0.13,0.03,0.0295,,,,,
0.215,0.15,0.03,0.0385,,,,,
0.595,0.465,0.125,0.799,,,,,
0.645,0.5,0.17,1.1845,,,,,
0.575,0.45,0.185,0.925,,,,,
0.57,0.45,0.17,1.098,,,,,
0.58,0.45,0.235,1.071,,,,,
0.595,0.48,0.2,0.975,,,,,
0.595,0.47,0.25,1.283,,,,,
0.625,0.42,0.165,1.0595,,,,,
0.535,0.42,0.165,0.9195,,,,,
0.55,0.43,0.16,0.9295,,,,,
0.495,0.4,0.155,0.8085,,,,,
0.32,0.235,0.08,0.1485,,,,,
0.445,0.34,0.12,0.4475,,,,,
0.52,0.4,0.125,0.6865,,,,,
0.495,0.385,0.135,0.6335,,,,,
0.47,0.37,0.135,0.547,,,,,
0.49,0.37,0.14,0.585,,,,,
0.58,0.47,0.165,0.927,,,,,
0.645,0.495,0.185,1.4935,,,,,
0.575,0.485,0.165,1.0405,,,,,
0.215,0.17,0.055,0.0605,,,,,
0.43,0.325,0.11,0.3675,,,,,
0.26,0.215,0.08,0.099,,,,,
0.37,0.28,0.09,0.233,,,,,
0.405,0.305,0.105,0.3625,,,,,
0.27,0.19,0.08,0.081,,,,,
0.68,0.55,0.2,1.596,,,,,
0.65,0.515,0.195,1.4005,,,,,
0.645,0.49,0.215,1.406,,,,,
0.57,0.405,0.16,0.9245,,,,,
0.615,0.48,0.19,1.36,,,,,
0.42,0.345,0.105,0.43,,,,,
0.275,0.22,0.08,0.1365,,,,,
0.29,0.225,0.075,0.14,,,,,
0.42,0.34,0.115,0.4215,,,,,
0.625,0.525,0.215,1.5765,,,,,
0.55,0.465,0.18,1.2125,,,,,
0.66,0.505,0.2,1.6305,,,,,
0.565,0.47,0.195,1.142,,,,,
0.595,0.495,0.235,1.366,,,,,
0.63,0.51,0.23,1.539,,,,,
0.43,0.325,0.12,0.445,,,,,
0.455,0.35,0.14,0.5725,,,,,
0.33,0.26,0.08,0.19,,,,,
0.515,0.415,0.13,0.764,,,,,
0.495,0.39,0.15,0.853,,,,,
0.485,0.375,0.145,0.5885,,,,,
0.535,0.46,0.145,0.7875,,,,,
0.58,0.465,0.175,1.035,,,,,
0.625,0.525,0.195,1.352,,,,,
0.555,0.455,0.18,0.958,,,,,
0.55,0.425,0.145,0.797,,,,,
0.59,0.475,0.155,0.857,,,,,
0.355,0.28,0.11,0.2235,,,,,
0.275,0.2,0.075,0.086,,,,,
0.505,0.39,0.175,0.692,,,,,
0.37,0.28,0.095,0.2225,,,,,
0.555,0.43,0.165,0.7575,,,,,
0.505,0.4,0.165,0.729,,,,,
0.56,0.445,0.18,0.903,,,,,
0.595,0.475,0.17,1.0965,,,,,
0.57,0.45,0.165,0.903,,,,,
0.6,0.48,0.175,1.229,,,,,
0.56,0.435,0.185,1.106,,,,,
0.585,0.465,0.19,1.171,,,,,
